state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
District of Columbia,2020-01-22,-60,0,0,,,,,,
District of Columbia,2020-01-23,-59,0,0,,,,,,
District of Columbia,2020-01-24,-58,0,0,,,,,,
District of Columbia,2020-01-25,-57,0,0,,,,,,
District of Columbia,2020-01-26,-56,0,0,,,,,,
District of Columbia,2020-01-27,-55,0,0,,,,,,
District of Columbia,2020-01-28,-54,0,0,,,,,,
District of Columbia,2020-01-29,-53,0,0,,,,,,
District of Columbia,2020-01-30,-52,0,0,,,,,,
District of Columbia,2020-01-31,-51,0,0,,,,,,
District of Columbia,2020-02-01,-50,0,0,,,,,,
District of Columbia,2020-02-02,-49,0,0,,,,,,
District of Columbia,2020-02-03,-48,0,0,,,,,,
District of Columbia,2020-02-04,-47,0,0,,,,,,
District of Columbia,2020-02-05,-46,0,0,,,,,,
District of Columbia,2020-02-06,-45,0,0,,,,,,
District of Columbia,2020-02-07,-44,0,0,,,,,,
District of Columbia,2020-02-08,-43,0,0,,,,,,
District of Columbia,2020-02-09,-42,0,0,,,,,,
District of Columbia,2020-02-10,-41,0,0,,,,,,
District of Columbia,2020-02-11,-40,0,0,,,,,,
District of Columbia,2020-02-12,-39,0,0,,,,,,
District of Columbia,2020-02-13,-38,0,0,,,,,,
District of Columbia,2020-02-14,-37,0,0,,,,,,
District of Columbia,2020-02-15,-36,0,0,,,,,,
District of Columbia,2020-02-16,-35,0,0,,,,,,
District of Columbia,2020-02-17,-34,0,0,,,,,,
District of Columbia,2020-02-18,-33,0,0,,,,,,
District of Columbia,2020-02-19,-32,0,0,,,,,,
District of Columbia,2020-02-20,-31,0,0,,,,,,
District of Columbia,2020-02-21,-30,0,0,,,,,,
District of Columbia,2020-02-22,-29,0,0,,,,,,
District of Columbia,2020-02-23,-28,0,0,,,,,,
District of Columbia,2020-02-24,-27,0,0,,,,,,
District of Columbia,2020-02-25,-26,0,0,,,,,,
District of Columbia,2020-02-26,-25,0,0,,,,,,
